dimensions,cpu times,gpu times
54,3.0994415283203125e-06,0.002213001251220703
55,2.6226043701171875e-06,0.0019252300262451172
56,5.0067901611328125e-06,0.0020761489868164062
57,2.86102294921875e-06,0.0019910335540771484
58,3.0994415283203125e-06,0.0020248889923095703
59,2.86102294921875e-06,0.001802206039428711
60,3.0994415283203125e-06,0.0020668506622314453
61,3.0994415283203125e-06,0.0018627643585205078
62,8.106231689453125e-06,0.002151012420654297
63,3.0994415283203125e-06,0.0019850730895996094
64,7.867813110351562e-06,0.0021810531616210938
65,3.0994415283203125e-06,0.002017974853515625
66,4.0531158447265625e-06,0.0020990371704101562
67,5.245208740234375e-06,0.0017278194427490234
68,2.86102294921875e-06,0.0020101070404052734
69,2.86102294921875e-06,0.0019080638885498047
70,3.814697265625e-06,0.002028942108154297
71,2.6226043701171875e-06,0.002173185348510742
72,3.0994415283203125e-06,0.002044200897216797
73,1.6689300537109375e-06,0.0018401145935058594
74,1.0967254638671875e-05,0.002214193344116211
75,4.0531158447265625e-06,0.0018391609191894531
76,2.1457672119140625e-06,0.0019500255584716797
77,2.1457672119140625e-06,0.0018949508666992188
78,7.152557373046875e-06,0.0022270679473876953
79,4.76837158203125e-06,0.0018961429595947266
80,3.0994415283203125e-06,0.002260923385620117
81,5.9604644775390625e-06,0.0018889904022216797
82,5.7220458984375e-06,0.0018358230590820312
83,6.198883056640625e-06,0.0018498897552490234
84,3.0994415283203125e-06,0.002032041549682617
85,2.86102294921875e-06,0.0019168853759765625
86,4.0531158447265625e-06,0.002111196517944336
87,1.52587890625e-05,0.0019578933715820312
88,4.291534423828125e-06,0.0022079944610595703
89,4.291534423828125e-06,0.0017788410186767578
90,3.0994415283203125e-06,0.002254962921142578
91,1.3828277587890625e-05,0.002324819564819336
92,5.9604644775390625e-06,0.0019981861114501953
93,4.0531158447265625e-06,0.0019290447235107422
94,8.821487426757812e-06,0.002004861831665039
95,5.0067901611328125e-06,0.0021240711212158203
96,3.0994415283203125e-06,0.0019741058349609375
97,4.291534423828125e-06,0.0021257400512695312
98,4.0531158447265625e-06,0.002073049545288086
99,5.245208740234375e-06,0.0020589828491210938
100,2.86102294921875e-06,0.0021522045135498047
101,3.0994415283203125e-06,0.0019769668579101562
102,3.0994415283203125e-06,0.0021829605102539062
103,5.9604644775390625e-06,0.0020380020141601562
104,3.0994415283203125e-06,0.0021820068359375
105,2.86102294921875e-06,0.001959085464477539
106,3.0994415283203125e-06,0.0020399093627929688
107,3.0994415283203125e-06,0.002061128616333008
108,3.0994415283203125e-06,0.002009868621826172
109,3.0994415283203125e-06,0.002039194107055664
110,2.86102294921875e-06,0.0020990371704101562
111,3.0994415283203125e-06,0.0019919872283935547
112,3.0994415283203125e-06,0.0020818710327148438
113,3.0994415283203125e-06,0.0021560192108154297
114,3.0994415283203125e-06,0.00215911865234375
115,3.814697265625e-06,0.0020422935485839844
116,3.0994415283203125e-06,0.001987934112548828
117,3.0994415283203125e-06,0.0017299652099609375
118,2.86102294921875e-06,0.0019750595092773438
119,6.9141387939453125e-06,0.002149820327758789
120,4.0531158447265625e-06,0.002080678939819336
121,3.814697265625e-06,0.0022482872009277344
122,3.0994415283203125e-06,0.0020618438720703125
123,5.0067901611328125e-06,0.002129793167114258
124,3.0994415283203125e-06,0.0019850730895996094
125,2.6226043701171875e-06,0.002256155014038086
126,4.0531158447265625e-06,0.0021779537200927734
127,5.245208740234375e-06,0.0019221305847167969
128,4.0531158447265625e-06,0.0019466876983642578
129,4.291534423828125e-06,0.0021212100982666016
130,2.86102294921875e-06,0.002105236053466797
131,4.76837158203125e-06,0.0016560554504394531
132,3.0994415283203125e-06,0.0019719600677490234
133,3.814697265625e-06,0.002206087112426758
134,3.814697265625e-06,0.0019519329071044922
135,4.0531158447265625e-06,0.0021028518676757812
136,2.86102294921875e-06,0.002006053924560547
137,3.814697265625e-06,0.0021958351135253906
138,2.86102294921875e-06,0.00199127197265625
139,4.0531158447265625e-06,0.0018911361694335938
140,3.0994415283203125e-06,0.001958131790161133
141,3.0994415283203125e-06,0.0020818710327148438
142,4.0531158447265625e-06,0.002136707305908203
143,4.0531158447265625e-06,0.002154111862182617
144,4.0531158447265625e-06,0.0022220611572265625
145,4.291534423828125e-06,0.0024199485778808594
146,5.245208740234375e-06,0.002283811569213867
147,5.0067901611328125e-06,0.0023779869079589844
148,3.814697265625e-06,0.002142190933227539
149,5.9604644775390625e-06,0.0023889541625976562
150,3.814697265625e-06,0.0024340152740478516
151,4.76837158203125e-06,0.0022242069244384766
152,5.0067901611328125e-06,0.002323150634765625
153,4.291534423828125e-06,0.0021758079528808594
154,5.0067901611328125e-06,0.0020351409912109375
155,5.0067901611328125e-06,0.002321004867553711
156,5.7220458984375e-06,0.002390146255493164
157,1.3113021850585938e-05,0.002378225326538086
158,4.76837158203125e-06,0.002195119857788086
159,5.0067901611328125e-06,0.0022182464599609375
160,4.76837158203125e-06,0.0023369789123535156
161,3.814697265625e-06,0.0023031234741210938
162,4.76837158203125e-06,0.002232074737548828
163,1.3113021850585938e-05,0.002583742141723633
164,5.245208740234375e-06,0.0022878646850585938
165,4.0531158447265625e-06,0.0023040771484375
166,4.0531158447265625e-06,0.002198934555053711
167,3.814697265625e-06,0.0025000572204589844
168,4.291534423828125e-06,0.0023810863494873047
169,5.0067901611328125e-06,0.0019669532775878906
170,5.245208740234375e-06,0.0022170543670654297
171,5.0067901611328125e-06,0.0024390220642089844
172,5.245208740234375e-06,0.002299785614013672
173,5.0067901611328125e-06,0.0023589134216308594
174,4.76837158203125e-06,0.002518177032470703
175,5.9604644775390625e-06,0.0024831295013427734
176,5.9604644775390625e-06,0.0023622512817382812
177,6.198883056640625e-06,0.002357006072998047
178,4.291534423828125e-06,0.002444028854370117
179,4.76837158203125e-06,0.002250194549560547
180,5.7220458984375e-06,0.0025327205657958984
181,5.0067901611328125e-06,0.0025119781494140625
182,1.430511474609375e-05,0.0020406246185302734
183,1.1920928955078125e-05,0.0020492076873779297
184,1.0013580322265625e-05,0.002002716064453125
185,6.9141387939453125e-06,0.0022220611572265625
186,9.059906005859375e-06,0.0020189285278320312
187,9.059906005859375e-06,0.0020990371704101562
188,8.702278137207031e-05,0.002417325973510742
189,2.9325485229492188e-05,0.0020809173583984375
190,9.775161743164062e-06,0.0021491050720214844
191,0.00018787384033203125,0.002215147018432617
192,8.106231689453125e-06,0.00208282470703125
193,1.8358230590820312e-05,0.003505706787109375
194,1.9311904907226562e-05,0.0024950504302978516
195,2.6941299438476562e-05,0.002246856689453125
196,1.71661376953125e-05,0.002351999282836914
197,1.2874603271484375e-05,0.002087116241455078
198,9.059906005859375e-06,0.002081155776977539
199,6.9141387939453125e-06,0.002106189727783203
200,9.059906005859375e-06,0.0022568702697753906
201,6.9141387939453125e-06,0.0021238327026367188
202,6.9141387939453125e-06,0.002010822296142578
203,1.0967254638671875e-05,0.0022430419921875
204,1.6927719116210938e-05,0.0021538734436035156
205,5.9604644775390625e-06,0.002090930938720703
206,1.0013580322265625e-05,0.0021331310272216797
207,1.0967254638671875e-05,0.002087831497192383
208,6.9141387939453125e-06,0.0020580291748046875
209,1.0967254638671875e-05,0.0020122528076171875
210,7.867813110351562e-06,0.002033233642578125
211,1.0013580322265625e-05,0.002048969268798828
212,6.9141387939453125e-06,0.002123117446899414
213,7.152557373046875e-06,0.0019969940185546875
214,7.867813110351562e-06,0.001947164535522461
215,9.059906005859375e-06,0.0019719600677490234
216,9.775161743164062e-06,0.0019450187683105469
217,1.6927719116210938e-05,0.0018970966339111328
218,5.9604644775390625e-06,0.001990079879760742
219,1.1920928955078125e-05,0.0019359588623046875
220,6.9141387939453125e-06,0.0019698143005371094
221,5.9604644775390625e-06,0.0019321441650390625
222,1.8835067749023438e-05,0.0019838809967041016
223,1.4066696166992188e-05,0.002135038375854492
224,6.9141387939453125e-06,0.001934051513671875
225,8.106231689453125e-06,0.0019659996032714844
226,1.2159347534179688e-05,0.002051830291748047
227,7.152557373046875e-06,0.0019698143005371094
228,8.106231689453125e-06,0.0020148754119873047
229,6.9141387939453125e-06,0.002062082290649414
230,1.1920928955078125e-05,0.002008199691772461
231,2.2172927856445312e-05,0.0019638538360595703
232,1.8835067749023438e-05,0.0019350051879882812
233,1.71661376953125e-05,0.001961231231689453
234,1.2159347534179688e-05,0.001981973648071289
235,7.152557373046875e-06,0.0020208358764648438
236,1.0013580322265625e-05,0.001911163330078125
237,7.867813110351562e-06,0.0019488334655761719
238,7.867813110351562e-06,0.001981973648071289
239,8.344650268554688e-06,0.002032756805419922
240,9.059906005859375e-06,0.002106904983520508
241,1.3113021850585938e-05,0.002012968063354492
242,9.059906005859375e-06,0.0019237995147705078
243,1.1205673217773438e-05,0.0019488334655761719
244,8.344650268554688e-06,0.0019350051879882812
245,7.152557373046875e-06,0.0019986629486083984
246,2.09808349609375e-05,0.0019538402557373047
247,9.059906005859375e-06,0.0020258426666259766
248,9.059906005859375e-06,0.0020689964294433594
249,8.106231689453125e-06,0.0020668506622314453
250,8.106231689453125e-06,0.0019829273223876953
251,1.4066696166992188e-05,0.001986980438232422
252,9.059906005859375e-06,0.002086162567138672
253,7.867813110351562e-06,0.002020120620727539
254,1.0013580322265625e-05,0.002076864242553711
255,9.059906005859375e-06,0.0019540786743164062
256,6.9141387939453125e-06,0.001940011978149414
257,8.106231689453125e-06,0.0019328594207763672
258,3.504753112792969e-05,0.0019850730895996094
259,1.1205673217773438e-05,0.0020580291748046875
260,9.059906005859375e-06,0.002134084701538086
261,1.0967254638671875e-05,0.002012014389038086
262,1.2159347534179688e-05,0.0020437240600585938
263,9.298324584960938e-06,0.002216815948486328
264,1.2159347534179688e-05,0.0021119117736816406
265,1.0967254638671875e-05,0.0019707679748535156
266,1.1682510375976562e-05,0.001950979232788086
267,1.0251998901367188e-05,0.001965045928955078
268,1.0967254638671875e-05,0.0019919872283935547
269,1.1920928955078125e-05,0.0019779205322265625
270,8.106231689453125e-06,0.002022981643676758
271,9.059906005859375e-06,0.002006053924560547
272,1.1920928955078125e-05,0.002084016799926758
273,1.2159347534179688e-05,0.001993894577026367
274,3.62396240234375e-05,0.002003908157348633
275,1.0967254638671875e-05,0.0020058155059814453
276,1.0967254638671875e-05,0.002009153366088867
277,1.0013580322265625e-05,0.0019779205322265625
278,8.821487426757812e-06,0.001924276351928711
279,1.1920928955078125e-05,0.001961946487426758
280,1.1920928955078125e-05,0.0019659996032714844
281,9.298324584960938e-06,0.001898050308227539
282,1.0967254638671875e-05,0.002000093460083008
283,1.0013580322265625e-05,0.0020122528076171875
284,1.0967254638671875e-05,0.001898050308227539
285,1.0967254638671875e-05,0.0019299983978271484
286,1.2874603271484375e-05,0.0019519329071044922
287,1.0013580322265625e-05,0.002029895782470703
288,1.1205673217773438e-05,0.001965045928955078
289,1.1682510375976562e-05,0.001989126205444336
290,1.3113021850585938e-05,0.0028438568115234375
291,1.4781951904296875e-05,0.0026102066040039062
292,9.059906005859375e-06,0.0027468204498291016
293,1.4781951904296875e-05,0.0022950172424316406
294,1.0013580322265625e-05,0.002499818801879883
295,1.2874603271484375e-05,0.0023012161254882812
296,9.775161743164062e-06,0.002221822738647461
297,1.0728836059570312e-05,0.002329111099243164
298,1.2636184692382812e-05,0.002312898635864258
299,7.867813110351562e-06,0.0022268295288085938
300,1.4066696166992188e-05,0.0023696422576904297
301,1.2159347534179688e-05,0.0022940635681152344
302,6.604194641113281e-05,0.0025060176849365234
303,1.0013580322265625e-05,0.0022711753845214844
304,1.2159347534179688e-05,0.0022881031036376953
305,1.3113021850585938e-05,0.002229928970336914
306,1.3113021850585938e-05,0.0022919178009033203
307,1.4066696166992188e-05,0.0023238658905029297
308,1.0013580322265625e-05,0.0022759437561035156
309,9.059906005859375e-06,0.002401113510131836
310,1.4066696166992188e-05,0.0022749900817871094
311,1.0013580322265625e-05,0.0025339126586914062
312,1.3113021850585938e-05,0.0022537708282470703
313,1.3113021850585938e-05,0.002269744873046875
314,1.1205673217773438e-05,0.0025589466094970703
315,1.3113021850585938e-05,0.0022089481353759766
316,1.1920928955078125e-05,0.002299785614013672
317,1.1682510375976562e-05,0.0022211074829101562
318,1.4066696166992188e-05,0.0022437572479248047
319,1.2159347534179688e-05,0.0023081302642822266
320,1.3113021850585938e-05,0.0023779869079589844
321,1.4066696166992188e-05,0.002206087112426758
322,1.3113021850585938e-05,0.0023102760314941406
323,1.0967254638671875e-05,0.0023832321166992188
324,1.1920928955078125e-05,0.002337932586669922
325,1.1920928955078125e-05,0.0022389888763427734
326,1.2159347534179688e-05,0.0022881031036376953
327,1.2874603271484375e-05,0.0022590160369873047
328,1.3113021850585938e-05,0.002385854721069336
329,1.4066696166992188e-05,0.002245187759399414
330,1.4066696166992188e-05,0.0026397705078125
331,1.3113021850585938e-05,0.0024700164794921875
332,1.2874603271484375e-05,0.0023260116577148438
333,1.3113021850585938e-05,0.002316713333129883
334,1.1920928955078125e-05,0.002593994140625
335,1.5020370483398438e-05,0.002332925796508789
336,1.5020370483398438e-05,0.002357006072998047
337,1.0967254638671875e-05,0.0023343563079833984
338,1.1920928955078125e-05,0.00228118896484375
339,3.6716461181640625e-05,0.0026731491088867188
340,1.2636184692382812e-05,0.0023658275604248047
341,1.2874603271484375e-05,0.002348184585571289
342,1.4066696166992188e-05,0.0025589466094970703
343,3.504753112792969e-05,0.002424001693725586
344,9.775161743164062e-06,0.0024137496948242188
345,1.5020370483398438e-05,0.0023517608642578125
346,1.6927719116210938e-05,0.002379894256591797
347,1.5020370483398438e-05,0.0023031234741210938
348,1.3113021850585938e-05,0.0023751258850097656
349,1.3113021850585938e-05,0.002293825149536133
350,1.52587890625e-05,0.0022377967834472656
351,1.4066696166992188e-05,0.0022737979888916016
352,1.0967254638671875e-05,0.0024662017822265625
353,2.2172927856445312e-05,0.0024192333221435547
354,1.3113021850585938e-05,0.0023729801177978516
355,4.6253204345703125e-05,0.002707958221435547
356,1.3113021850585938e-05,0.0022559165954589844
357,2.002716064453125e-05,0.0027489662170410156
358,1.1920928955078125e-05,0.002650022506713867
359,1.4066696166992188e-05,0.0024309158325195312
360,1.2874603271484375e-05,0.0023908615112304688
361,1.9788742065429688e-05,0.002496004104614258
362,1.4066696166992188e-05,0.00238800048828125
363,1.71661376953125e-05,0.0023059844970703125
364,1.52587890625e-05,0.002318859100341797
365,1.4066696166992188e-05,0.0023500919342041016
366,1.621246337890625e-05,0.0023527145385742188
367,1.5735626220703125e-05,0.0024178028106689453
368,1.4781951904296875e-05,0.0023870468139648438
369,1.5020370483398438e-05,0.002382040023803711
370,1.7881393432617188e-05,0.0023071765899658203
371,1.3828277587890625e-05,0.002705097198486328
372,1.5020370483398438e-05,0.00232696533203125
373,1.621246337890625e-05,0.002328157424926758
374,4.076957702636719e-05,0.0026133060455322266
375,1.3113021850585938e-05,0.0022902488708496094
376,1.3113021850585938e-05,0.002694845199584961
377,1.4066696166992188e-05,0.002681732177734375
378,1.7881393432617188e-05,0.0026140213012695312
379,1.5974044799804688e-05,0.0023851394653320312
380,1.9073486328125e-05,0.0025708675384521484
381,1.3113021850585938e-05,0.0026428699493408203
382,1.7881393432617188e-05,0.002318859100341797
383,1.7881393432617188e-05,0.0024290084838867188
384,1.6927719116210938e-05,0.0025773048400878906
385,2.002716064453125e-05,0.0026879310607910156
386,1.3828277587890625e-05,0.0024251937866210938
387,1.2874603271484375e-05,0.002512216567993164
388,1.52587890625e-05,0.0027039051055908203
389,1.5974044799804688e-05,0.0023910999298095703
390,2.47955322265625e-05,0.002463102340698242
391,1.71661376953125e-05,0.0026750564575195312
392,1.5020370483398438e-05,0.002371072769165039
393,1.5974044799804688e-05,0.002568960189819336
394,1.6927719116210938e-05,0.002466917037963867
395,1.8358230590820312e-05,0.0025899410247802734
396,2.0265579223632812e-05,0.0023839473724365234
397,1.811981201171875e-05,0.0023818016052246094
398,2.5272369384765625e-05,0.0025038719177246094
399,1.8835067749023438e-05,0.002559185028076172
400,1.8358230590820312e-05,0.0024309158325195312
401,1.5974044799804688e-05,0.0023899078369140625
402,2.0265579223632812e-05,0.002489805221557617
403,3.0040740966796875e-05,0.0023849010467529297
404,3.0994415283203125e-05,0.0023539066314697266
405,4.601478576660156e-05,0.0026979446411132812
406,1.6927719116210938e-05,0.002777099609375
407,1.6927719116210938e-05,0.0025551319122314453
408,1.6927719116210938e-05,0.002660989761352539
409,1.7881393432617188e-05,0.002401113510131836
410,1.5974044799804688e-05,0.002418994903564453
411,1.4066696166992188e-05,0.002766847610473633
412,1.9073486328125e-05,0.002458810806274414
413,1.621246337890625e-05,0.002833843231201172
414,1.5974044799804688e-05,0.0026259422302246094
415,1.9073486328125e-05,0.002424955368041992
416,3.1948089599609375e-05,0.002877950668334961
417,3.981590270996094e-05,0.002459287643432617
418,1.8835067749023438e-05,0.0024781227111816406
419,1.9788742065429688e-05,0.0023767948150634766
420,1.7881393432617188e-05,0.0024132728576660156
421,1.5020370483398438e-05,0.0023398399353027344
422,1.9311904907226562e-05,0.0025479793548583984
423,2.6941299438476562e-05,0.002686023712158203
424,1.71661376953125e-05,0.002482891082763672
425,2.6226043701171875e-05,0.002767801284790039
426,2.09808349609375e-05,0.002766132354736328
427,1.7881393432617188e-05,0.002866983413696289
428,1.7881393432617188e-05,0.002393007278442383
429,2.09808349609375e-05,0.002559185028076172
430,1.71661376953125e-05,0.0027468204498291016
431,2.09808349609375e-05,0.002452850341796875
432,1.8835067749023438e-05,0.002735137939453125
433,2.2172927856445312e-05,0.0024161338806152344
434,2.2172927856445312e-05,0.0024781227111816406
435,4.291534423828125e-05,0.0024950504302978516
436,2.3126602172851562e-05,0.002480030059814453
437,2.4080276489257812e-05,0.0026090145111083984
438,2.384185791015625e-05,0.0024118423461914062
439,2.8848648071289062e-05,0.002746105194091797
440,2.2172927856445312e-05,0.0028200149536132812
441,2.5272369384765625e-05,0.0027430057525634766
442,3.0040740966796875e-05,0.0025169849395751953
443,4.696846008300781e-05,0.0025818347930908203
444,7.009506225585938e-05,0.002744913101196289
445,2.193450927734375e-05,0.002859830856323242
446,2.9802322387695312e-05,0.002866983413696289
447,2.5987625122070312e-05,0.002885103225708008
448,2.1219253540039062e-05,0.002512693405151367
449,3.695487976074219e-05,0.0025870800018310547
450,2.09808349609375e-05,0.002579927444458008
451,1.9073486328125e-05,0.0025739669799804688
452,1.7881393432617188e-05,0.002660036087036133
453,3.409385681152344e-05,0.002582073211669922
454,2.574920654296875e-05,0.002563953399658203
455,1.7881393432617188e-05,0.002724170684814453
456,1.5974044799804688e-05,0.002398967742919922
457,1.5020370483398438e-05,0.0024688243865966797
458,2.09808349609375e-05,0.002416849136352539
459,1.7881393432617188e-05,0.0028181076049804688
460,2.09808349609375e-05,0.002457857131958008
461,2.5033950805664062e-05,0.0024487972259521484
462,2.47955322265625e-05,0.002452373504638672
463,5.602836608886719e-05,0.0023729801177978516
464,2.288818359375e-05,0.002506256103515625
465,3.910064697265625e-05,0.0024671554565429688
466,1.6927719116210938e-05,0.002646923065185547
467,2.4080276489257812e-05,0.002624988555908203
468,2.5033950805664062e-05,0.002457857131958008
469,2.3126602172851562e-05,0.002488851547241211
470,3.0994415283203125e-05,0.0024950504302978516
471,2.193450927734375e-05,0.0026400089263916016
472,2.47955322265625e-05,0.002418041229248047
473,1.71661376953125e-05,0.0024268627166748047
474,2.3126602172851562e-05,0.0024149417877197266
475,2.5987625122070312e-05,0.0023691654205322266
476,3.3855438232421875e-05,0.0024199485778808594
477,2.574920654296875e-05,0.002432107925415039
478,2.47955322265625e-05,0.002699136734008789
479,4.100799560546875e-05,0.002440929412841797
480,8.606910705566406e-05,0.0026330947875976562
481,2.002716064453125e-05,0.002766847610473633
482,3.123283386230469e-05,0.002613067626953125
483,8.20159912109375e-05,0.002732992172241211
484,2.8848648071289062e-05,0.0026679039001464844
485,3.409385681152344e-05,0.002788066864013672
486,4.9114227294921875e-05,0.002936840057373047
487,4.887580871582031e-05,0.002599000930786133
488,4.792213439941406e-05,0.0026171207427978516
489,3.504753112792969e-05,0.0027360916137695312
490,4.601478576660156e-05,0.002652883529663086
491,3.0994415283203125e-05,0.002676248550415039
492,2.9087066650390625e-05,0.002708911895751953
493,3.0994415283203125e-05,0.0026159286499023438
494,2.47955322265625e-05,0.0028662681579589844
495,3.218650817871094e-05,0.002599000930786133
496,3.504753112792969e-05,0.002560138702392578
497,5.2928924560546875e-05,0.005421876907348633
498,4.7206878662109375e-05,0.002699136734008789
499,2.47955322265625e-05,0.002498149871826172
500,4.601478576660156e-05,0.0025300979614257812
501,2.3126602172851562e-05,0.0024912357330322266
502,2.288818359375e-05,0.0023870468139648438
503,4.1961669921875e-05,0.0024170875549316406
504,4.982948303222656e-05,0.0023870468139648438
505,2.09808349609375e-05,0.0027132034301757812
506,2.5033950805664062e-05,0.0025320053100585938
507,2.8133392333984375e-05,0.002450227737426758
508,4.601478576660156e-05,0.002541780471801758
509,4.291534423828125e-05,0.00244903564453125
510,2.9802322387695312e-05,0.002373218536376953
511,2.6941299438476562e-05,0.002415180206298828
512,2.5987625122070312e-05,0.0023872852325439453
513,4.1961669921875e-05,0.002707958221435547
514,9.489059448242188e-05,0.002724170684814453
515,4.315376281738281e-05,0.0024509429931640625
516,2.5033950805664062e-05,0.002438783645629883
517,3.123283386230469e-05,0.0025510787963867188
518,3.0040740966796875e-05,0.0023910999298095703
519,2.5987625122070312e-05,0.0024917125701904297
520,4.8160552978515625e-05,0.0024881362915039062
521,3.0994415283203125e-05,0.0027599334716796875
522,3.504753112792969e-05,0.0024261474609375
523,2.7894973754882812e-05,0.0024809837341308594
524,5.698204040527344e-05,0.0023908615112304688
525,2.6941299438476562e-05,0.002366304397583008
526,2.7179718017578125e-05,0.002357006072998047
527,2.6941299438476562e-05,0.0024576187133789062
528,2.7894973754882812e-05,0.002424955368041992
529,6.794929504394531e-05,0.002546072006225586
530,2.288818359375e-05,0.0024030208587646484
531,2.8133392333984375e-05,0.0028791427612304688
532,0.00010180473327636719,0.0027501583099365234
533,4.601478576660156e-05,0.0024192333221435547
534,2.5987625122070312e-05,0.0025708675384521484
535,2.5987625122070312e-05,0.0027730464935302734
536,3.1948089599609375e-05,0.002465963363647461
537,2.8848648071289062e-05,0.002529144287109375
538,2.193450927734375e-05,0.002689838409423828
539,2.8133392333984375e-05,0.002785921096801758
540,2.7179718017578125e-05,0.0024199485778808594
541,2.7179718017578125e-05,0.002540111541748047
542,5.507469177246094e-05,0.0027217864990234375
543,3.2901763916015625e-05,0.0024788379669189453
544,4.410743713378906e-05,0.002482891082763672
545,0.00010514259338378906,0.0028340816497802734
546,2.5987625122070312e-05,0.0024480819702148438
547,2.09808349609375e-05,0.002385854721069336
548,2.1696090698242188e-05,0.0025010108947753906
549,3.1948089599609375e-05,0.0024809837341308594
550,2.9087066650390625e-05,0.002482891082763672
551,6.794929504394531e-05,0.0024309158325195312
552,3.0994415283203125e-05,0.0025060176849365234
553,5.221366882324219e-05,0.0024487972259521484
554,2.9802322387695312e-05,0.0024170875549316406
555,3.0994415283203125e-05,0.0024979114532470703
556,3.600120544433594e-05,0.0024259090423583984
557,2.9087066650390625e-05,0.002569913864135742
558,4.291534423828125e-05,0.002446889877319336
559,3.0994415283203125e-05,0.002808094024658203
560,3.814697265625e-05,0.0024650096893310547
561,3.1948089599609375e-05,0.002522706985473633
562,4.601478576660156e-05,0.0025358200073242188
563,3.600120544433594e-05,0.0025348663330078125
564,3.814697265625e-05,0.0028290748596191406
565,3.504753112792969e-05,0.0024559497833251953
566,5.2928924560546875e-05,0.0025649070739746094
567,3.409385681152344e-05,0.0024869441986083984
568,2.9802322387695312e-05,0.002465963363647461
569,3.314018249511719e-05,0.002626180648803711
570,3.790855407714844e-05,0.002432107925415039
571,2.9087066650390625e-05,0.0028200149536132812
572,4.410743713378906e-05,0.0024878978729248047
573,5.91278076171875e-05,0.002444028854370117
574,5.412101745605469e-05,0.002496957778930664
575,8.416175842285156e-05,0.002576112747192383
576,6.985664367675781e-05,0.0025250911712646484
577,3.790855407714844e-05,0.0024290084838867188
578,3.409385681152344e-05,0.002444744110107422
579,5.698204040527344e-05,0.0026628971099853516
580,4.935264587402344e-05,0.002540111541748047
581,4.887580871582031e-05,0.004102945327758789
582,3.886222839355469e-05,0.004175901412963867
583,3.5762786865234375e-05,0.003988981246948242
584,3.695487976074219e-05,0.003943920135498047
585,3.0994415283203125e-05,0.0038869380950927734
586,3.5762786865234375e-05,0.003981113433837891
587,5.817413330078125e-05,0.0036721229553222656
588,3.600120544433594e-05,0.0038251876831054688
589,3.314018249511719e-05,0.0037381649017333984
590,0.00010704994201660156,0.003677845001220703
591,3.790855407714844e-05,0.003257274627685547
592,3.695487976074219e-05,0.004006147384643555
593,5.984306335449219e-05,0.003410816192626953
594,9.393692016601562e-05,0.003480195999145508
595,3.409385681152344e-05,0.003709077835083008
596,2.9802322387695312e-05,0.004043102264404297
597,3.814697265625e-05,0.004081010818481445
598,3.6716461181640625e-05,0.003498077392578125
599,2.6941299438476562e-05,0.003428220748901367
600,5.984306335449219e-05,0.0034151077270507812
601,9.179115295410156e-05,0.0033278465270996094
602,7.104873657226562e-05,0.0040340423583984375
603,3.1948089599609375e-05,0.0034101009368896484
604,3.695487976074219e-05,0.004148006439208984
605,3.504753112792969e-05,0.004072904586791992
